unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP,tradecount
1.61745E+12,03/04/2021 13:00,BTC/GBP,43014.26,43159.62,42950.74,43147.69,17.999598,775449.3076,1887
1.61745E+12,03/04/2021 12:00,BTC/GBP,43046.05,43120,42939.66,43016.61,27.465062,1182214.347,1950
1.61745E+12,03/04/2021 11:00,BTC/GBP,43038.69,43138.71,42975.5,43031.46,25.504911,1098070.844,2015
1.61744E+12,03/04/2021 10:00,BTC/GBP,43124.55,43263.11,43039.65,43039.65,30.816444,1330391.739,2386
1.61744E+12,03/04/2021 09:00,BTC/GBP,42826.45,43124.54,42675.03,43111.82,34.972318,1500794.281,2330
1.61744E+12,03/04/2021 08:00,BTC/GBP,43010.71,43300,42631.92,42847.66,60.269093,2591839.499,2966
1.61743E+12,03/04/2021 07:00,BTC/GBP,43066.27,43088.26,42972.34,43000,16.698807,718490.8862,1664
1.61743E+12,03/04/2021 06:00,BTC/GBP,43090.09,43121.08,42900.01,43051.59,11.74079,504942.7999,1080
1.61743E+12,03/04/2021 05:00,BTC/GBP,43019.85,43114.19,42970,43062.67,5.102456,219710.991,676
1.61742E+12,03/04/2021 04:00,BTC/GBP,42903.68,43053.19,42876.12,43019.85,3.051034,131071.7782,473
1.61742E+12,03/04/2021 03:00,BTC/GBP,42996.35,43034.65,42850,42898.17,3.849334,165250.8708,437
1.61742E+12,03/04/2021 02:00,BTC/GBP,42883.81,42996.35,42808.81,42992.95,7.700301,330318.3697,606
1.61741E+12,03/04/2021 01:00,BTC/GBP,43034.97,43052.6,42725.42,42888.1,14.883248,638378.4894,1336
1.61741E+12,03/04/2021 00:00,BTC/GBP,42748.78,43080.5,42713.71,43056.12,16.836019,722796.5004,1261
1.6174E+12,02/04/2021 23:00,BTC/GBP,42691.13,42925,42643.98,42747.45,22.703443,971221.1639,1482
1.6174E+12,02/04/2021 22:00,BTC/GBP,42637,42763.33,42560.16,42691.19,32.356102,1381035.435,1631
1.6174E+12,02/04/2021 21:00,BTC/GBP,42550.76,42709.65,42400,42642.21,29.688803,1263362.613,2133
1.61739E+12,02/04/2021 20:00,BTC/GBP,42667.76,42746.53,42510.02,42563.91,41.325335,1761546.732,1986
1.61739E+12,02/04/2021 19:00,BTC/GBP,42881.91,42881.91,42525,42691.01,48.847554,2085858.899,2572
1.61739E+12,02/04/2021 18:00,BTC/GBP,42935.5,43000,42820.02,42881.97,26.862252,1152916.208,1898
1.61738E+12,02/04/2021 17:00,BTC/GBP,43000,43000,42862.19,42939.29,40.978815,1758882.136,2306
1.61738E+12,02/04/2021 16:00,BTC/GBP,43176.26,43249.99,42912.98,42994.11,33.140675,1427167.545,2265
1.61738E+12,02/04/2021 15:00,BTC/GBP,43059.65,43244.55,43059.65,43176.24,31.154001,1344749.464,2307
1.61737E+12,02/04/2021 14:00,BTC/GBP,42959.79,43098.99,42860.01,43063.31,36.675033,1576063.056,2441
1.61737E+12,02/04/2021 13:00,BTC/GBP,43155.93,43179.44,42800,42935.17,55.821127,2399162.627,3141
1.61736E+12,02/04/2021 12:00,BTC/GBP,43200.57,43245.26,42975.78,43160.71,48.31084,2083123.284,2423
1.61736E+12,02/04/2021 11:00,BTC/GBP,43223.78,43250,43112.26,43205.87,34.418906,1485693.898,2246
1.61736E+12,02/04/2021 10:00,BTC/GBP,43236.32,43250,43101.02,43199.88,29.855755,1289425.115,2116
1.61735E+12,02/04/2021 09:00,BTC/GBP,43121.58,43298.97,42974.3,43242.11,45.319733,1954668.779,2681
1.61735E+12,02/04/2021 08:00,BTC/GBP,43067.42,43226.58,43048.43,43101.8,34.875364,1503878.363,2224
1.61735E+12,02/04/2021 07:00,BTC/GBP,43112.73,43509.76,43038.55,43080.74,52.800125,2283766.484,2136
1.61734E+12,02/04/2021 06:00,BTC/GBP,43118.43,43170.88,42949.96,43102.47,13.998945,603009.0334,1347
1.61734E+12,02/04/2021 05:00,BTC/GBP,43075.03,43150,42940.28,43083.98,12.723005,547781.8259,827
1.61734E+12,02/04/2021 04:00,BTC/GBP,43300,43365.25,42988.73,43100,12.010271,518259.2178,803
1.61733E+12,02/04/2021 03:00,BTC/GBP,43172.98,43353.95,43086.13,43274.73,22.871192,989032.7021,919
1.61733E+12,02/04/2021 02:00,BTC/GBP,42670.91,43482.11,42629.08,43149,74.110647,3200060.512,2507
1.61733E+12,02/04/2021 01:00,BTC/GBP,42514.29,42765.45,42508.51,42646.98,14.294283,609412.999,981
1.61732E+12,02/04/2021 00:00,BTC/GBP,42598.51,42676.53,42395.96,42506.75,22.834584,970819.0569,1193
1.61732E+12,01/04/2021 23:00,BTC/GBP,42757.92,42798.75,42560.94,42587.55,18.742124,799770.1968,1267
1.61731E+12,01/04/2021 22:00,BTC/GBP,42615.75,42768,42515.9,42757.92,20.67425,882124.606,1515
1.61731E+12,01/04/2021 21:00,BTC/GBP,42659.81,42700,42451.79,42586.67,24.097081,1025854.031,2032
1.61731E+12,01/04/2021 20:00,BTC/GBP,42688.13,42760,42569.32,42659.69,25.57489,1091597.593,2356
1.6173E+12,01/04/2021 19:00,BTC/GBP,42573.02,42706.81,42481.38,42692.28,32.543781,1386154.373,2434
1.6173E+12,01/04/2021 18:00,BTC/GBP,42414.53,42647.16,42030,42559.87,50.453984,2140257.23,3012
1.6173E+12,01/04/2021 17:00,BTC/GBP,42611.39,42664.59,42301.7,42433.46,36.016353,1530938.576,2442
1.61729E+12,01/04/2021 16:00,BTC/GBP,42746.6,42831.02,42469.01,42629.14,34.766006,1481507.215,2594
1.61729E+12,01/04/2021 15:00,BTC/GBP,42739.23,42897.18,42615.7,42741.72,35.996421,1539369.282,2377
1.61729E+12,01/04/2021 14:00,BTC/GBP,42677.96,42786.91,42557.37,42738.13,36.813016,1571509.834,2643
1.61728E+12,01/04/2021 13:00,BTC/GBP,42597.42,42844.06,42586.85,42683.32,33.989125,1452409.398,2384
1.61728E+12,01/04/2021 12:00,BTC/GBP,42566.12,42660.9,42412.1,42597.43,36.50865,1553745.021,2580
1.61727E+12,01/04/2021 11:00,BTC/GBP,42600.69,42630.68,42258.07,42559.3,56.512656,2399030.336,3640
1.61727E+12,01/04/2021 10:00,BTC/GBP,42815.44,42906.7,42528.41,42605.08,53.983088,2305256.956,3349
1.61727E+12,01/04/2021 09:00,BTC/GBP,42799.74,43052.22,42723.06,42826.66,40.517114,1736388.527,2651
1.61726E+12,01/04/2021 08:00,BTC/GBP,42722.41,43153.24,42571.1,42791.29,64.433038,2764797.037,3123
1.61726E+12,01/04/2021 07:00,BTC/GBP,42746.13,42856.27,42617.4,42722.41,24.89167,1064041.231,1846
1.61726E+12,01/04/2021 06:00,BTC/GBP,42779.49,42966.01,42708.82,42735.96,25.504197,1092540.275,1380
1.61725E+12,01/04/2021 05:00,BTC/GBP,42831.02,42900,42700,42779.5,16.779259,718035.9308,844
1.61725E+12,01/04/2021 04:00,BTC/GBP,42957.39,43054.99,42619.99,42801.39,12.910304,552989.3312,733
1.61725E+12,01/04/2021 03:00,BTC/GBP,42911.31,42968.22,42835.19,42932.08,3.60148,154475.1272,381
1.61724E+12,01/04/2021 02:00,BTC/GBP,42975.12,43066.68,42875.18,42939.41,4.41541,189753.6286,440
1.61724E+12,01/04/2021 01:00,BTC/GBP,43012.67,43070,42818.96,43001.09,13.056481,560805.8131,905
1.61724E+12,01/04/2021 00:00,BTC/GBP,42688.91,43007.96,42667.91,43007.96,18.019738,772446.0833,1094
1.61723E+12,31/03/2021 23:00,BTC/GBP,42593.95,42798.98,42552.88,42693.27,19.644302,838158.1858,1246
1.61723E+12,31/03/2021 22:00,BTC/GBP,42833.1,42879.75,42556.95,42580.91,26.65386,1137842.565,1550
1.61722E+12,31/03/2021 21:00,BTC/GBP,42830.34,43070.5,42650.27,42833.23,32.029869,1372491.088,2388
1.61722E+12,31/03/2021 20:00,BTC/GBP,42593.86,42927.12,42409.22,42810.81,49.705571,2121525.438,2623
1.61722E+12,31/03/2021 19:00,BTC/GBP,43074.27,43250,42496.93,42555.19,61.914256,2660956.798,2852
1.61721E+12,31/03/2021 18:00,BTC/GBP,43024.03,43235,42974.94,43066.82,49.857266,2148922.921,2279
1.61721E+12,31/03/2021 17:00,BTC/GBP,42823,43044.61,42755,43018.69,30.915357,1325332.007,1837
1.61721E+12,31/03/2021 16:00,BTC/GBP,43064.67,43273.92,42664.67,42817.19,62.979409,2703482.474,2697
1.6172E+12,31/03/2021 15:00,BTC/GBP,42552.97,43130.58,42552.97,43031.53,73.684827,3162607.216,3183
1.6172E+12,31/03/2021 14:00,BTC/GBP,42576.49,42669.05,42355.69,42536.45,43.977311,1869144.892,2226
1.6172E+12,31/03/2021 13:00,BTC/GBP,42325.02,42732.77,42272.83,42558.79,74.805193,3176835.584,2855
1.61719E+12,31/03/2021 12:00,BTC/GBP,42221,42447.29,41991.6,42325.02,59.236901,2504065.728,2310
1.61719E+12,31/03/2021 11:00,BTC/GBP,42028.89,42283.06,41980.07,42225.69,47.346305,1996078.78,2494
1.61718E+12,31/03/2021 10:00,BTC/GBP,42148.51,42262.52,41671.93,42020.4,52.868757,2219218.982,2844
1.61718E+12,31/03/2021 09:00,BTC/GBP,42234.68,42401.35,42038.12,42164.51,59.660772,2517235.044,3096
1.61718E+12,31/03/2021 08:00,BTC/GBP,42438.46,42480.65,41500,42242.98,134.237419,5656913.174,4318
1.61717E+12,31/03/2021 07:00,BTC/GBP,43466.28,43538,41983.86,42384.44,68.806575,2943393.347,3357
1.61717E+12,31/03/2021 06:00,BTC/GBP,42878.98,43539.03,42841.14,43471.82,45.976578,1990029.979,2450
1.61717E+12,31/03/2021 05:00,BTC/GBP,42852.17,42883.36,42754.5,42878.41,17.618543,754257.0805,801
1.61716E+12,31/03/2021 04:00,BTC/GBP,42725.05,42909.65,42678.07,42880.01,4.772373,204303.3381,498
1.61716E+12,31/03/2021 03:00,BTC/GBP,42794.54,42848.95,42610.01,42762,15.732699,672206.651,746
1.61716E+12,31/03/2021 02:00,BTC/GBP,42932.92,42974.61,42800,42806.85,10.468717,448945.0158,480
1.61715E+12,31/03/2021 01:00,BTC/GBP,42990.15,43062.01,42850.69,42936.33,18.26033,784450.9081,898
1.61715E+12,31/03/2021 00:00,BTC/GBP,42814.18,43012.57,42727,42985.58,19.247404,826298.8872,1139
1.61715E+12,30/03/2021 23:00,BTC/GBP,42775.51,42827.39,42652.01,42809.16,20.987615,897076.3136,1231
1.61714E+12,30/03/2021 22:00,BTC/GBP,42833.51,42956.91,42736.71,42775.51,20.352269,871958.6719,1514
1.61714E+12,30/03/2021 21:00,BTC/GBP,42760.09,42900,42700.59,42836.99,23.320425,997962.8536,1626
1.61713E+12,30/03/2021 20:00,BTC/GBP,43099.99,43100.53,42601,42760.09,54.077762,2313142.069,2803
1.61713E+12,30/03/2021 19:00,BTC/GBP,42953.12,43099.99,42822.13,43099.99,25.357826,1089116.368,2089
1.61713E+12,30/03/2021 18:00,BTC/GBP,42869.63,43150,42869.62,42954.26,29.433985,1266436.437,2019
1.61712E+12,30/03/2021 17:00,BTC/GBP,42913.02,42999,42835.13,42865.41,27.409025,1176574.958,1705
1.61712E+12,30/03/2021 16:00,BTC/GBP,42700.01,42967.47,42650.77,42876.15,28.741932,1230700.632,1939
1.61712E+12,30/03/2021 15:00,BTC/GBP,42973.75,43019.99,42700,42700,51.551399,2209676.045,2398
1.61711E+12,30/03/2021 14:00,BTC/GBP,42954.06,43050.23,42776,42981.31,42.677948,1831440.633,2449
1.61711E+12,30/03/2021 13:00,BTC/GBP,43050.02,43163.73,42841,42956.63,38.461838,1653412.159,2595
1.61711E+12,30/03/2021 12:00,BTC/GBP,43176.88,43264.72,42972.39,43073.94,52.843277,2278134.511,2788
1.6171E+12,30/03/2021 11:00,BTC/GBP,42849.31,43180,42845.16,43174.68,45.050411,1936332.185,2417
1.6171E+12,30/03/2021 10:00,BTC/GBP,42819.99,43125.59,42662.72,42849.32,85.440966,3670087.049,3426
1.61709E+12,30/03/2021 09:00,BTC/GBP,42125.48,42825.84,42070.9,42806.78,80.181696,3410660.852,2962
1.61709E+12,30/03/2021 08:00,BTC/GBP,42331.09,42356.8,42011.3,42124.13,49.120568,2071078.232,2206
1.61709E+12,30/03/2021 07:00,BTC/GBP,42262.09,42420.66,42214.24,42307.91,35.201136,1489117.003,1865
1.61708E+12,30/03/2021 06:00,BTC/GBP,41965.44,42360,41862.51,42268.23,34.296139,1443230.653,1639
1.61708E+12,30/03/2021 05:00,BTC/GBP,41858.52,41967.69,41732.64,41965.37,18.781444,785526.2331,855
1.61708E+12,30/03/2021 04:00,BTC/GBP,41577.38,42030.99,41506.8,41858.52,21.943764,914977.1546,890
1.61707E+12,30/03/2021 03:00,BTC/GBP,41671.24,41747.18,41539.71,41609.69,7.639458,318110.1075,453
1.61707E+12,30/03/2021 02:00,BTC/GBP,41764.85,41780.31,41601,41677.72,12.76186,531993.8962,713
1.61707E+12,30/03/2021 01:00,BTC/GBP,41831.16,41925.14,41686.41,41775.91,16.166121,675327.1116,834
1.61706E+12,30/03/2021 00:00,BTC/GBP,41914.01,42006.04,41771.91,41887.72,19.047202,797795.7517,989
1.61706E+12,29/03/2021 23:00,BTC/GBP,42048.67,42048.67,41700,41918.88,26.15592,1096002.64,1325
1.61706E+12,29/03/2021 22:00,BTC/GBP,41924.24,42154.99,41875.54,42024.98,30.869557,1297395.786,1706
1.61705E+12,29/03/2021 21:00,BTC/GBP,41699.99,41996.22,41643.89,41933.11,22.250127,930780.4933,1989
1.61705E+12,29/03/2021 20:00,BTC/GBP,42011.97,42042.33,41600,41700,35.513862,1485086.42,2285
1.61704E+12,29/03/2021 19:00,BTC/GBP,42098.63,42104.62,41800,41964.02,28.710475,1205314.447,2196
1.61704E+12,29/03/2021 18:00,BTC/GBP,42154.64,42212.88,41900,42080.03,27.623066,1161624.949,2210
1.61704E+12,29/03/2021 17:00,BTC/GBP,41908.29,42347.65,41864.44,42126.54,41.800518,1761320.945,2793
1.61703E+12,29/03/2021 16:00,BTC/GBP,41952.3,42038.33,41585.47,41898.38,43.634378,1825891.342,2391
1.61703E+12,29/03/2021 15:00,BTC/GBP,42281.65,42308.98,41657.39,41947.5,57.830699,2426391.206,2589
1.61703E+12,29/03/2021 14:00,BTC/GBP,42079.99,42282.05,41986.01,42281.78,49.728706,2095924.294,2450
1.61702E+12,29/03/2021 13:00,BTC/GBP,42070.01,42200,41918.04,42079.99,44.63767,1877152.92,2559
1.61702E+12,29/03/2021 12:00,BTC/GBP,41872,42249.99,41831.29,42070.01,55.895104,2352633.227,3139
1.61702E+12,29/03/2021 11:00,BTC/GBP,42000,42041.71,41707.84,41872,43.32653,1814073.041,2772
1.61701E+12,29/03/2021 10:00,BTC/GBP,41988.84,42250.55,41815.81,42000,70.13532,2946724.797,4038
1.61701E+12,29/03/2021 09:00,BTC/GBP,41392.75,42172.4,41237.57,41988.84,87.990996,3666538.131,4016
1.617E+12,29/03/2021 08:00,BTC/GBP,40584.99,41450,40581.89,41381.35,76.991458,3150243.411,2840
1.617E+12,29/03/2021 07:00,BTC/GBP,40351.85,40817.59,40307.69,40606.62,44.907289,1825889.157,1591
1.617E+12,29/03/2021 06:00,BTC/GBP,40103.55,40432.75,40076.92,40351.85,22.264785,896458.2304,971
1.61699E+12,29/03/2021 05:00,BTC/GBP,40245.77,40327.19,40000,40100.67,16.809806,674072.1887,757
1.61699E+12,29/03/2021 04:00,BTC/GBP,40291.66,40395.6,40106.25,40278.91,11.551622,464634.3132,500
1.61699E+12,29/03/2021 03:00,BTC/GBP,40300.27,40414.66,40225.07,40265.43,8.927109,360117.723,504
1.61698E+12,29/03/2021 02:00,BTC/GBP,40200.52,40396.33,40116.3,40286.34,7.906972,318471.0374,648
1.61698E+12,29/03/2021 01:00,BTC/GBP,40348.35,40404.87,40065.07,40220,10.514822,422569.4238,807
1.61698E+12,29/03/2021 00:00,BTC/GBP,40594.89,40700,40250.58,40348.35,16.191021,656901.5964,1144
1.61697E+12,28/03/2021 23:00,BTC/GBP,40464.24,40679.11,40400.22,40590.03,12.487441,506025.8353,1394
1.61697E+12,28/03/2021 22:00,BTC/GBP,40155.86,40525.88,40044.81,40494.35,21.619876,871826.8924,1920
1.61697E+12,28/03/2021 21:00,BTC/GBP,39953.53,40278.55,39900,40141.4,21.109468,845655.3613,1872
1.61696E+12,28/03/2021 20:00,BTC/GBP,40186.14,40202.29,39887.94,39924.73,20.007323,801164.6645,2136
1.61696E+12,28/03/2021 19:00,BTC/GBP,40202.6,40342.29,39801,40207.01,41.226586,1652134.158,3100
1.61695E+12,28/03/2021 18:00,BTC/GBP,40709.79,40737.91,40151,40174.54,42.027304,1699463.082,2272
1.61695E+12,28/03/2021 17:00,BTC/GBP,40950,40980.6,40614.32,40709.79,37.306532,1521175.516,2710
1.61695E+12,28/03/2021 16:00,BTC/GBP,41008.04,41081.76,40756.3,40963.25,29.801748,1219548.383,2607
1.61694E+12,28/03/2021 15:00,BTC/GBP,40625.55,41014.5,40497.35,41011.57,33.669319,1374150.825,2223
1.61694E+12,28/03/2021 14:00,BTC/GBP,40601.68,40652.28,40418.11,40603.07,35.766811,1449946.178,2461
1.61694E+12,28/03/2021 13:00,BTC/GBP,40430,40700,40400,40626.89,30.121783,1222782.562,1783
1.61693E+12,28/03/2021 12:00,BTC/GBP,40617.4,40775.11,40258.71,40433.14,28.4065,1149790.65,1810
1.61693E+12,28/03/2021 11:00,BTC/GBP,40800,40810.23,40609.21,40617.41,36.182012,1473048.98,2314
1.61693E+12,28/03/2021 10:00,BTC/GBP,40787.16,40892,40531.34,40814.58,23.515737,957248.1134,1498
1.61692E+12,28/03/2021 09:00,BTC/GBP,40912.75,41084,40732.67,40804.17,17.742611,726450.7292,1304
1.61692E+12,28/03/2021 08:00,BTC/GBP,40851.73,40933.72,40665.84,40912.75,11.638906,474794.0282,933
1.61691E+12,28/03/2021 07:00,BTC/GBP,40583.01,40874.99,40583.01,40830.36,9.988743,407022.2433,608
1.61691E+12,28/03/2021 06:00,BTC/GBP,40870,40887.78,40540.76,40622.35,12.414225,505669.9972,507
1.61691E+12,28/03/2021 05:00,BTC/GBP,40848.31,40917.47,40748.14,40876.33,2.665499,108832.7597,219
1.6169E+12,28/03/2021 04:00,BTC/GBP,40723.44,41014.51,40723.44,40842.41,9.50323,388744.2484,467
1.6169E+12,28/03/2021 03:00,BTC/GBP,40541.74,40799.99,40534.8,40735.6,4.619882,187965.6863,416
1.6169E+12,28/03/2021 02:00,BTC/GBP,40794.72,40807.54,40521.36,40574.99,7.626837,310091.0914,445
1.61689E+12,28/03/2021 01:00,BTC/GBP,40749.99,40830.8,40588.28,40790.51,8.336918,339649.9801,596
1.61689E+12,28/03/2021 00:00,BTC/GBP,40590.84,40824.49,40419.84,40749.68,17.93069,727457.6216,1216
1.61689E+12,27/03/2021 23:00,BTC/GBP,40947.66,40998.67,40525.89,40584.14,24.262562,988767.2348,1467
1.61688E+12,27/03/2021 22:00,BTC/GBP,40979.55,41049.55,40669.77,40947.03,35.101121,1434776.309,2146
1.61688E+12,27/03/2021 21:00,BTC/GBP,40628.59,41162.54,40500,40979.55,39.874449,1627513.278,2456
1.61688E+12,27/03/2021 20:00,BTC/GBP,40584.04,40671.56,40504.07,40613.32,19.487921,791167.8162,1626
1.61687E+12,27/03/2021 19:00,BTC/GBP,40522.87,40647.18,40440.83,40605.04,17.827503,723221.0913,1528
1.61687E+12,27/03/2021 18:00,BTC/GBP,40785,40785,40405.46,40511.74,27.690348,1123408.478,2008
1.61686E+12,27/03/2021 17:00,BTC/GBP,40853.27,40894.84,40609.74,40785,41.208057,1679475.237,2324
1.61686E+12,27/03/2021 16:00,BTC/GBP,39983.56,40877,39983.55,40853.26,60.350266,2442883.019,2823
1.61686E+12,27/03/2021 15:00,BTC/GBP,39763.56,40034.15,39682.79,40011.04,29.484523,1176675.027,1827
1.61685E+12,27/03/2021 14:00,BTC/GBP,39835.6,39835.6,39600,39763.56,17.861087,708940.2909,1361
1.61685E+12,27/03/2021 13:00,BTC/GBP,39498.09,39886.35,39352.02,39819.28,24.315902,960870.3782,1671
1.61685E+12,27/03/2021 12:00,BTC/GBP,39636.23,39741.92,39259.76,39483.13,26.864856,1058922.28,1918
1.61684E+12,27/03/2021 11:00,BTC/GBP,39845,39927.53,39584.61,39636.28,35.566928,1413203.792,2044
1.61684E+12,27/03/2021 10:00,BTC/GBP,40045.92,40120.89,39840,39864.87,22.950927,917489.269,1703
1.61684E+12,27/03/2021 09:00,BTC/GBP,39964.4,40065.87,39868.99,40045.92,20.183099,806563.5691,1477
1.61683E+12,27/03/2021 08:00,BTC/GBP,40010.56,40135.06,39801.58,39981.49,17.254326,689189.1683,1123
1.61683E+12,27/03/2021 07:00,BTC/GBP,40068.55,40100,39850,39986.86,23.765153,950044.3046,1152
1.61682E+12,27/03/2021 06:00,BTC/GBP,40173.63,40223.45,40020.2,40068.53,21.3431,855884.3623,821
1.61682E+12,27/03/2021 05:00,BTC/GBP,40022.7,40289.1,39826.83,40158.17,26.378048,1055374.526,823
1.61682E+12,27/03/2021 04:00,BTC/GBP,39893.39,40250,39780.12,40014.45,15.909495,637369.6626,788
1.61681E+12,27/03/2021 03:00,BTC/GBP,39847.97,39900,39716.78,39856.01,5.886324,234187.2112,369
1.61681E+12,27/03/2021 02:00,BTC/GBP,39751.65,39932.18,39663.48,39845.44,9.477779,377440.4816,524
1.61681E+12,27/03/2021 01:00,BTC/GBP,39817.17,39987.42,39686.06,39771.36,17.707273,705741.1668,970
1.6168E+12,27/03/2021 00:00,BTC/GBP,40023.57,40392.97,39779.05,39810.88,36.683956,1473563.712,2047
1.6168E+12,26/03/2021 23:00,BTC/GBP,39588.39,40067.83,39537.88,40038.27,30.353446,1207727.594,1815
1.6168E+12,26/03/2021 22:00,BTC/GBP,39716.82,39863.53,39553.87,39588.88,42.103071,1672202.353,2327
1.61679E+12,26/03/2021 21:00,BTC/GBP,39288,39750,39288,39718.36,42.984005,1701258.452,2476
1.61679E+12,26/03/2021 20:00,BTC/GBP,39178.41,39500,39167.3,39301,53.549386,2107471.422,2384
1.61679E+12,26/03/2021 19:00,BTC/GBP,39103.2,39195.96,39010,39171.13,25.612303,1000864.117,1887
1.61678E+12,26/03/2021 18:00,BTC/GBP,39195.21,39224.31,38967.82,39102.14,50.843529,1986993.348,2534
1.61678E+12,26/03/2021 17:00,BTC/GBP,39109.99,39239.97,38924.98,39172.32,46.013799,1798695.259,2141
1.61677E+12,26/03/2021 16:00,BTC/GBP,38720,39250.3,38431.24,39108.4,76.972659,2999752.212,3613
1.61677E+12,26/03/2021 15:00,BTC/GBP,38837.8,38918.03,38630.01,38712.5,71.740737,2777265.674,2968
1.61677E+12,26/03/2021 14:00,BTC/GBP,38750.88,38882.89,38594.7,38837.8,41.508318,1606447.727,2339
1.61676E+12,26/03/2021 13:00,BTC/GBP,38575.05,38767.49,38350.23,38730.81,49.840644,1922471.809,2689
1.61676E+12,26/03/2021 12:00,BTC/GBP,38294.01,38731.09,38168.65,38567.73,54.800292,2110848.454,3061
1.61676E+12,26/03/2021 11:00,BTC/GBP,38864.28,38926.11,38223.82,38329.75,84.894288,3273210.403,3604
1.61675E+12,26/03/2021 10:00,BTC/GBP,38836.36,39026.06,38737,38890.05,48.230849,1874812.142,2629
1.61675E+12,26/03/2021 09:00,BTC/GBP,38907.97,39103.16,38776.34,38836.36,65.779986,2562072.28,3058
1.61675E+12,26/03/2021 08:00,BTC/GBP,39097.91,39261.63,38784.07,38902.87,68.909765,2689868.634,3262
1.61674E+12,26/03/2021 07:00,BTC/GBP,38366.13,39097.91,38243.18,39097.91,53.277332,2056302.241,2301
1.61674E+12,26/03/2021 06:00,BTC/GBP,38486.78,38571.75,38288.91,38370.85,17.853551,685869.1213,1092
1.61673E+12,26/03/2021 05:00,BTC/GBP,38405.9,38505,38268.74,38488.18,29.153727,1119682.709,1229
1.61673E+12,26/03/2021 04:00,BTC/GBP,38192.36,38460,38049.73,38401.72,13.778961,527469.607,557
1.61673E+12,26/03/2021 03:00,BTC/GBP,37714.37,38395,37708.05,38178.3,21.812263,830541.5401,707
1.61672E+12,26/03/2021 02:00,BTC/GBP,38081.78,38155.56,37583.85,37667.7,19.285108,729059.1582,853
1.61672E+12,26/03/2021 01:00,BTC/GBP,37974.37,38155.75,37894.67,38079.68,16.656483,633586.9588,942
1.61672E+12,26/03/2021 00:00,BTC/GBP,37410.54,38094.81,37377.23,37958.22,33.454858,1265334.513,1641
1.61671E+12,25/03/2021 23:00,BTC/GBP,37729.71,37988.48,37308.82,37440.6,32.482094,1222949.656,1764
1.61671E+12,25/03/2021 22:00,BTC/GBP,38261.03,38455.67,37673.87,37738.28,51.424027,1960441.943,2350
1.61671E+12,25/03/2021 21:00,BTC/GBP,37967.06,38362.88,37919.98,38248.33,38.374787,1464430.62,2193
1.6167E+12,25/03/2021 20:00,BTC/GBP,38125.81,38485.92,37827.08,37909.73,55.060536,2100525.544,2464
1.6167E+12,25/03/2021 19:00,BTC/GBP,38108.15,38168.66,37684.64,38101.07,57.645376,2189276.699,2614
1.6167E+12,25/03/2021 18:00,BTC/GBP,37665.98,38321,37570.16,38112.05,71.782769,2722567.212,3048
1.61669E+12,25/03/2021 17:00,BTC/GBP,37472.04,37837.82,37342.08,37685.22,59.791718,2251859.535,2429
1.61669E+12,25/03/2021 16:00,BTC/GBP,37237.37,37751.8,36918.64,37454.63,77.786935,2901640.34,3706
1.61668E+12,25/03/2021 15:00,BTC/GBP,37470.73,37620,36950,37237.37,78.691436,2932403.895,4529
1.61668E+12,25/03/2021 14:00,BTC/GBP,37739.57,37940,37286.42,37443.23,109.507146,4127145.421,4872
1.61668E+12,25/03/2021 13:00,BTC/GBP,37309.08,37949.99,36890.16,37723.86,120.381259,4510734.636,5900
1.61667E+12,25/03/2021 12:00,BTC/GBP,38165.03,38282.35,36795,37308.19,152.837414,5707765.94,8315
1.61667E+12,25/03/2021 11:00,BTC/GBP,38696.16,38857.51,38120,38165.03,56.881335,2191745.211,2833
1.61667E+12,25/03/2021 10:00,BTC/GBP,38748.31,38851.63,38414.96,38703.39,57.909055,2236330.326,3357
1.61666E+12,25/03/2021 09:00,BTC/GBP,38513.26,38806.01,38362.3,38751.53,52.53225,2025094.487,3193
1.61666E+12,25/03/2021 08:00,BTC/GBP,38326.55,38629.17,38207.96,38537.8,72.152013,2770407.35,3302
1.61666E+12,25/03/2021 07:00,BTC/GBP,38811.9,38914,38300.54,38320.59,43.614897,1688953.281,2488
1.61665E+12,25/03/2021 06:00,BTC/GBP,38585.15,38999,38562.6,38822.61,39.994984,1551966.789,1843
1.61665E+12,25/03/2021 05:00,BTC/GBP,38213.32,38684.96,38154.16,38585.16,38.143164,1471508.514,1520
1.61664E+12,25/03/2021 04:00,BTC/GBP,38157.86,38445.1,37968.58,38263.38,16.308929,624028.0234,714
1.61664E+12,25/03/2021 03:00,BTC/GBP,38259.74,38462.78,37900.01,38138.24,22.618033,863585.3818,1232
1.61664E+12,25/03/2021 02:00,BTC/GBP,37968.49,38458.13,37801,38236.98,45.026894,1718427.138,1931
1.61663E+12,25/03/2021 01:00,BTC/GBP,38532.39,38654.62,37964,38013.61,37.199143,1425221.452,2053
1.61663E+12,25/03/2021 00:00,BTC/GBP,38367.29,38735.43,38156.5,38532.39,45.198454,1739231.873,2393
1.61663E+12,24/03/2021 23:00,BTC/GBP,38525.52,38918.81,38357.76,38374.99,75.841703,2927089.065,3279
1.61662E+12,24/03/2021 22:00,BTC/GBP,39343.55,39351,37950,38587.56,178.472706,6882394.096,7304
1.61662E+12,24/03/2021 21:00,BTC/GBP,39664.02,39772.72,39255.78,39352.61,51.44012,2031508.101,3094
